Id,ContractName,EnteredAt,ExitedAt,EntryPrice,ExitPrice,Fees,PnL,Size,Type,TradeDay,TradeDuration
1045048163,MNQU5,06/18/2025 06:53:21 +01:00,06/18/2025 07:32:31 +01:00,21984.750000000,22023.250000000,0.74000,-77.000000000,1,Short,06/18/2025 00:00:00 -05:00,00:39:09.8274130
1045048166,MNQU5,06/18/2025 06:53:29 +01:00,06/18/2025 07:32:31 +01:00,21984.750000000,22023.250000000,0.74000,-77.000000000,1,Short,06/18/2025 00:00:00 -05:00,00:39:01.2591500
1045048169,MNQU5,06/18/2025 07:11:31 +01:00,06/18/2025 07:32:31 +01:00,22005.500000000,22023.250000000,0.74000,-35.500000000,1,Short,06/18/2025 00:00:00 -05:00,00:20:59.5531620
1045117922,MNQU5,06/18/2025 08:22:32 +01:00,06/18/2025 08:23:11 +01:00,22020.500000000,22022.000000000,0.74000,-3.000000000,1,Short,06/18/2025 00:00:00 -05:00,00:00:39.1213180
1045117923,MNQU5,06/18/2025 08:22:33 +01:00,06/18/2025 08:23:11 +01:00,22020.250000000,22022.000000000,0.74000,-3.500000000,1,Short,06/18/2025 00:00:00 -05:00,00:00:38.0080800
1031744351,MNQM5,06/13/2025 08:52:35 +01:00,06/13/2025 12:23:47 +01:00,21647.250000000,21648.500000000,0.74000,2.500000000,1,Long,06/13/2025 00:00:00 -05:00,03:31:12.0131470
1066090500,MNQU5,06/25/2025 06:43:00 +01:00,06/25/2025 06:52:28 +01:00,22431.500000000,22431.750000000,0.74000,-0.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:09:28.5656050
1066090504,MNQU5,06/25/2025 06:43:00 +01:00,06/25/2025 06:52:28 +01:00,22431.500000000,22431.750000000,0.74000,-0.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:09:28.1831820
1066090506,MNQU5,06/25/2025 06:43:06 +01:00,06/25/2025 06:52:28 +01:00,22431.500000000,22431.750000000,0.74000,-0.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:09:21.6946270
1066090507,MNQU5,06/25/2025 06:43:07 +01:00,06/25/2025 06:52:28 +01:00,22431.500000000,22431.750000000,0.74000,-0.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:09:21.5318620
1066144881,MNQU5,06/25/2025 06:55:02 +01:00,06/25/2025 07:46:49 +01:00,22427.500000000,22427.750000000,0.74000,-0.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:51:46.5424670
1066144882,MNQU5,06/25/2025 06:55:04 +01:00,06/25/2025 07:46:49 +01:00,22428.000000000,22427.750000000,0.74000,0.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:51:44.4372890
1066403625,MNQU5,06/25/2025 10:42:45 +01:00,06/25/2025 11:02:00 +01:00,22427.500000000,22427.750000000,0.74000,-0.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:19:15.5799320
1066403628,MNQU5,06/25/2025 10:42:45 +01:00,06/25/2025 11:02:00 +01:00,22427.500000000,22427.750000000,0.74000,-0.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:19:15.5116480
1066836576,MNQU5,06/25/2025 14:27:32 +01:00,06/25/2025 14:28:11 +01:00,22498.500000000,22500.250000000,0.74000,-3.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:00:38.8851030
1066836577,MNQU5,06/25/2025 14:27:38 +01:00,06/25/2025 14:28:11 +01:00,22498.750000000,22500.250000000,0.74000,-3.000000000,1,Short,06/25/2025 00:00:00 -05:00,00:00:32.9171240
1066836578,MNQU5,06/25/2025 14:27:42 +01:00,06/25/2025 14:28:11 +01:00,22497.500000000,22500.250000000,0.74000,-5.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:00:29.2527260
1066836579,MNQU5,06/25/2025 14:27:42 +01:00,06/25/2025 14:28:11 +01:00,22497.500000000,22500.250000000,0.74000,-5.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:00:29.0843940
1066836580,MNQU5,06/25/2025 14:28:02 +01:00,06/25/2025 14:28:11 +01:00,22497.500000000,22500.250000000,0.74000,-5.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:00:08.7126360
1066836581,MNQU5,06/25/2025 14:28:02 +01:00,06/25/2025 14:28:11 +01:00,22497.500000000,22500.250000000,0.74000,-5.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:00:08.5596540
1066891413,MNQU5,06/25/2025 14:30:23 +01:00,06/25/2025 14:31:43 +01:00,22513.000000000,22512.500000000,0.74000,-1.000000000,1,Long,06/25/2025 00:00:00 -05:00,00:01:20.1657500
1066891414,MNQU5,06/25/2025 14:30:24 +01:00,06/25/2025 14:31:43 +01:00,22512.750000000,22512.500000000,0.74000,-0.500000000,1,Long,06/25/2025 00:00:00 -05:00,00:01:19.5964190
1066891418,MNQU5,06/25/2025 14:30:25 +01:00,06/25/2025 14:31:43 +01:00,22513.000000000,22512.500000000,0.74000,-1.000000000,1,Long,06/25/2025 00:00:00 -05:00,00:01:18.4270850
1066891420,MNQU5,06/25/2025 14:30:26 +01:00,06/25/2025 14:31:43 +01:00,22511.750000000,22512.500000000,0.74000,1.500000000,1,Long,06/25/2025 00:00:00 -05:00,00:01:17.6405620
1066891421,MNQU5,06/25/2025 14:30:28 +01:00,06/25/2025 14:31:43 +01:00,22513.750000000,22512.500000000,0.74000,-2.500000000,1,Long,06/25/2025 00:00:00 -05:00,00:01:15.6146530
1067074627,MNQU5,06/25/2025 14:42:34 +01:00,06/25/2025 14:43:51 +01:00,22535.250000000,22545.750000000,0.74000,-21.000000000,1,Short,06/25/2025 00:00:00 -05:00,00:01:16.7690710
1067074632,MNQU5,06/25/2025 14:42:36 +01:00,06/25/2025 14:43:51 +01:00,22533.750000000,22545.750000000,0.74000,-24.000000000,1,Short,06/25/2025 00:00:00 -05:00,00:01:15.2129350
1032117045,MNQM5,06/13/2025 12:41:26 +01:00,06/13/2025 14:32:26 +01:00,21677.000000000,21762.500000000,0.74000,171.000000000,1,Long,06/13/2025 00:00:00 -05:00,01:51:00.3789080
1067134633,MNQU5,06/25/2025 14:47:23 +01:00,06/25/2025 14:48:17 +01:00,22525.000000000,22525.250000000,0.74000,-0.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:00:54.0689020
1067134634,MNQU5,06/25/2025 14:47:24 +01:00,06/25/2025 14:48:17 +01:00,22525.250000000,22525.250000000,0.74000,0.000000000,1,Short,06/25/2025 00:00:00 -05:00,00:00:53.7069580
1032156859,MNQM5,06/13/2025 14:33:37 +01:00,06/13/2025 14:35:35 +01:00,21766.250000000,21765.250000000,0.74000,2.000000000,1,Short,06/13/2025 00:00:00 -05:00,00:01:58.3570630
1067527642,MNQU5,06/25/2025 14:51:43 +01:00,06/25/2025 15:11:28 +01:00,22494.500000000,22487.250000000,0.74000,14.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:19:45.1783460
1067527648,MNQU5,06/25/2025 14:51:43 +01:00,06/25/2025 15:11:28 +01:00,22494.500000000,22487.250000000,0.74000,14.500000000,1,Short,06/25/2025 00:00:00 -05:00,00:19:44.4611150
1067527651,MNQU5,06/25/2025 14:52:34 +01:00,06/25/2025 15:11:28 +01:00,22488.750000000,22487.250000000,0.74000,3.000000000,1,Short,06/25/2025 00:00:00 -05:00,00:18:53.9494650
1067527656,MNQU5,06/25/2025 14:52:34 +01:00,06/25/2025 15:11:28 +01:00,22488.750000000,22487.250000000,0.74000,3.000000000,1,Short,06/25/2025 00:00:00 -05:00,00:18:53.7936950
1067527659,MNQU5,06/25/2025 14:52:45 +01:00,06/25/2025 15:11:28 +01:00,22491.250000000,22487.250000000,0.74000,8.000000000,1,Short,06/25/2025 00:00:00 -05:00,00:18:42.7275200
1067527663,MNQU5,06/25/2025 15:06:14 +01:00,06/25/2025 15:11:28 +01:00,22506.250000000,22487.250000000,3.70000,190.000000000,5,Short,06/25/2025 00:00:00 -05:00,00:05:14.3064470
1067622551,MNQU5,06/25/2025 15:14:27 +01:00,06/25/2025 15:16:41 +01:00,22471.000000000,22481.750000000,3.70000,-107.500000000,5,Short,06/25/2025 00:00:00 -05:00,00:02:14.8841530
1067750488,MNQU5,06/25/2025 15:24:48 +01:00,06/25/2025 15:25:23 +01:00,22478.750000000,22486.500000000,2.22000,46.500000000,3,Long,06/25/2025 00:00:00 -05:00,00:00:35.0122890
1067750489,MNQU5,06/25/2025 15:25:00 +01:00,06/25/2025 15:25:23 +01:00,22479.750000000,22486.500000000,0.74000,13.500000000,1,Long,06/25/2025 00:00:00 -05:00,00:00:23.2661820
1067750490,MNQU5,06/25/2025 15:25:00 +01:00,06/25/2025 15:25:23 +01:00,22479.250000000,22486.500000000,0.74000,14.500000000,1,Long,06/25/2025 00:00:00 -05:00,00:00:23.0209380
1067823994,MNQU5,06/25/2025 15:25:35 +01:00,06/25/2025 15:30:32 +01:00,22487.250000000,22498.250000000,3.70000,-110.000000000,5,Short,06/25/2025 00:00:00 -05:00,00:04:56.9851070
1068188225,MNQU5,06/25/2025 15:56:35 +01:00,06/25/2025 16:04:01 +01:00,22486.250000000,22463.250000000,3.70000,230.000000000,5,Short,06/25/2025 00:00:00 -05:00,00:07:25.3722030
1068188228,MNQU5,06/25/2025 16:02:48 +01:00,06/25/2025 16:04:01 +01:00,22480.250000000,22463.250000000,3.70000,170.000000000,5,Short,06/25/2025 00:00:00 -05:00,00:01:13.1372940
1068188229,MNQU5,06/25/2025 16:03:07 +01:00,06/25/2025 16:04:01 +01:00,22475.000000000,22463.250000000,3.70000,117.500000000,5,Short,06/25/2025 00:00:00 -05:00,00:00:53.5132170
1068216955,MNQU5,06/25/2025 16:04:40 +01:00,06/25/2025 16:05:50 +01:00,22465.750000000,22461.000000000,3.70000,47.500000000,5,Short,06/25/2025 00:00:00 -05:00,00:01:10.2412000
1068216958,MNQU5,06/25/2025 16:05:30 +01:00,06/25/2025 16:05:50 +01:00,22470.500000000,22461.000000000,3.70000,95.000000000,5,Short,06/25/2025 00:00:00 -05:00,00:00:19.9185670
1068226189,MNQU5,06/25/2025 16:05:57 +01:00,06/25/2025 16:06:11 +01:00,22458.250000000,22458.000000000,3.70000,2.500000000,5,Short,06/25/2025 00:00:00 -05:00,00:00:14.1859560
1068244527,MNQU5,06/25/2025 16:07:10 +01:00,06/25/2025 16:08:11 +01:00,22464.000000000,22463.500000000,3.70000,5.000000000,5,Short,06/25/2025 00:00:00 -05:00,00:01:01.2833510
1018587276,MNQM5,06/10/2025 14:50:47 +01:00,06/10/2025 15:55:53 +01:00,21873.250000000,21860.000000000,0.74000,-26.500000000,1,Long,06/10/2025 00:00:00 -05:00,01:05:06.5035790
1019223332,MNQM5,06/10/2025 16:33:55 +01:00,06/10/2025 17:01:09 +01:00,21770.500000000,21889.250000000,0.74000,237.500000000,1,Long,06/10/2025 00:00:00 -05:00,00:27:14.0838520
1020332269,MNQM5,06/10/2025 20:22:55 +01:00,06/10/2025 20:38:08 +01:00,21969.500000000,21949.750000000,0.74000,39.500000000,1,Short,06/10/2025 00:00:00 -05:00,00:15:12.7340780
1020332272,MNQM5,06/10/2025 20:35:43 +01:00,06/10/2025 20:38:08 +01:00,21955.250000000,21949.750000000,0.74000,11.000000000,1,Short,06/10/2025 00:00:00 -05:00,00:02:24.7123660
1051389015,MNQU5,06/19/2025 17:16:56 +01:00,06/19/2025 17:45:36 +01:00,21716.750000000,21722.750000000,0.74000,-12.000000000,1,Short,06/19/2025 00:00:00 -05:00,00:28:40.7999510
1051389022,MNQU5,06/19/2025 17:17:26 +01:00,06/19/2025 17:45:36 +01:00,21717.000000000,21722.750000000,0.74000,-11.500000000,1,Short,06/19/2025 00:00:00 -05:00,00:28:10.7965140
1033049657,MNQM5,06/13/2025 15:42:35 +01:00,06/13/2025 15:45:48 +01:00,21733.000000000,21708.500000000,0.74000,49.000000000,1,Short,06/13/2025 00:00:00 -05:00,00:03:13.1592230
1057166692,MNQU5,06/23/2025 06:12:51 +01:00,06/23/2025 08:09:16 +01:00,21813.250000000,21836.750000000,1.48000,-94.000000000,2,Short,06/23/2025 00:00:00 -05:00,01:56:24.5065470
1057529530,MNQU5,06/23/2025 10:30:31 +01:00,06/23/2025 12:13:41 +01:00,21898.000000000,21825.000000000,0.74000,146.000000000,1,Short,06/23/2025 00:00:00 -05:00,01:43:10.4584300
1057529531,MNQU5,06/23/2025 10:31:35 +01:00,06/23/2025 12:13:41 +01:00,21899.000000000,21825.000000000,0.74000,148.000000000,1,Short,06/23/2025 00:00:00 -05:00,01:42:06.5829540
1057590913,MNQU5,06/23/2025 12:41:06 +01:00,06/23/2025 12:42:47 +01:00,21804.500000000,21804.000000000,0.74000,1.000000000,1,Short,06/23/2025 00:00:00 -05:00,00:01:40.5850510
1057963665,MNQU5,06/23/2025 12:41:48 +01:00,06/23/2025 14:32:38 +01:00,21803.750000000,21789.000000000,0.74000,29.500000000,1,Short,06/23/2025 00:00:00 -05:00,01:50:49.9971040
1057963666,MNQU5,06/23/2025 12:43:03 +01:00,06/23/2025 14:32:38 +01:00,21803.750000000,21789.000000000,0.74000,29.500000000,1,Short,06/23/2025 00:00:00 -05:00,01:49:35.2487180
1057963667,MNQU5,06/23/2025 14:31:58 +01:00,06/23/2025 14:32:38 +01:00,21823.500000000,21789.000000000,0.74000,69.000000000,1,Short,06/23/2025 00:00:00 -05:00,00:00:39.6971020
1058029429,MNQU5,06/23/2025 14:34:30 +01:00,06/23/2025 14:35:26 +01:00,21765.000000000,21783.500000000,0.74000,37.000000000,1,Long,06/23/2025 00:00:00 -05:00,00:00:55.5377070
1058029433,MNQU5,06/23/2025 14:34:34 +01:00,06/23/2025 14:35:26 +01:00,21765.000000000,21783.500000000,0.74000,37.000000000,1,Long,06/23/2025 00:00:00 -05:00,00:00:52.2199060
1058065244,MNQU5,06/23/2025 14:35:47 +01:00,06/23/2025 14:36:51 +01:00,21795.750000000,21845.750000000,0.74000,100.000000000,1,Long,06/23/2025 00:00:00 -05:00,00:01:04.2383300
1058593045,MNQU5,06/23/2025 15:12:35 +01:00,06/23/2025 15:18:19 +01:00,21974.750000000,21993.750000000,0.74000,-38.000000000,1,Short,06/23/2025 00:00:00 -05:00,00:05:44.0606980
1058674361,MNQU5,06/23/2025 15:25:23 +01:00,06/23/2025 15:26:41 +01:00,21994.750000000,22000.500000000,0.74000,-11.500000000,1,Short,06/23/2025 00:00:00 -05:00,00:01:17.8796560
1058831450,MNQU5,06/23/2025 15:29:51 +01:00,06/23/2025 15:45:30 +01:00,21982.250000000,22017.000000000,0.74000,-69.500000000,1,Short,06/23/2025 00:00:00 -05:00,00:15:39.1714830
1058831454,MNQU5,06/23/2025 15:30:18 +01:00,06/23/2025 15:45:30 +01:00,21981.750000000,22017.000000000,0.74000,-70.500000000,1,Short,06/23/2025 00:00:00 -05:00,00:15:12.3818170
1058872948,MNQU5,06/23/2025 15:48:32 +01:00,06/23/2025 15:49:05 +01:00,21984.750000000,21987.500000000,0.74000,-5.500000000,1,Short,06/23/2025 00:00:00 -05:00,00:00:33.1514110
1058963055,MNQU5,06/23/2025 15:51:00 +01:00,06/23/2025 15:59:52 +01:00,21994.250000000,21958.500000000,0.74000,71.500000000,1,Short,06/23/2025 00:00:00 -05:00,00:08:51.4516600
1058963057,MNQU5,06/23/2025 15:51:01 +01:00,06/23/2025 15:59:52 +01:00,21995.250000000,21958.500000000,0.74000,73.500000000,1,Short,06/23/2025 00:00:00 -05:00,00:08:50.6349920
1059005420,MNQU5,06/23/2025 16:00:50 +01:00,06/23/2025 16:03:47 +01:00,21955.500000000,21990.500000000,0.74000,-70.000000000,1,Short,06/23/2025 00:00:00 -05:00,00:02:57.2906480
1059005427,MNQU5,06/23/2025 16:01:16 +01:00,06/23/2025 16:03:47 +01:00,21966.250000000,21990.500000000,0.74000,-48.500000000,1,Short,06/23/2025 00:00:00 -05:00,00:02:30.9411370
1059005430,MNQU5,06/23/2025 16:01:53 +01:00,06/23/2025 16:03:47 +01:00,21973.500000000,21990.500000000,0.74000,-34.000000000,1,Short,06/23/2025 00:00:00 -05:00,00:01:54.1552360
1059208631,MNQU5,06/23/2025 16:22:58 +01:00,06/23/2025 16:32:16 +01:00,21978.750000000,21958.500000000,0.74000,40.500000000,1,Short,06/23/2025 00:00:00 -05:00,00:09:18.3901460
1059208632,MNQU5,06/23/2025 16:22:59 +01:00,06/23/2025 16:32:16 +01:00,21977.750000000,21958.500000000,0.74000,38.500000000,1,Short,06/23/2025 00:00:00 -05:00,00:09:17.3566740
1059208633,MNQU5,06/23/2025 16:23:00 +01:00,06/23/2025 16:32:16 +01:00,21978.250000000,21958.500000000,0.74000,39.500000000,1,Short,06/23/2025 00:00:00 -05:00,00:09:16.0898410
1059659033,MNQU5,06/23/2025 17:34:54 +01:00,06/23/2025 17:35:01 +01:00,21799.250000000,21795.750000000,3.70000,-35.000000000,5,Long,06/23/2025 00:00:00 -05:00,00:00:07.4510110
1059652961,MNQU5,06/23/2025 17:33:40 +01:00,06/23/2025 17:34:31 +01:00,21820.250000000,21806.250000000,3.70000,140.000000000,5,Short,06/23/2025 00:00:00 -05:00,00:00:50.8121580
1059671137,MNQU5,06/23/2025 17:35:09 +01:00,06/23/2025 17:35:42 +01:00,21788.750000000,21784.750000000,3.70000,40.000000000,5,Short,06/23/2025 00:00:00 -05:00,00:00:32.8170860
1059700997,MNQU5,06/23/2025 17:37:07 +01:00,06/23/2025 17:37:26 +01:00,21746.000000000,21746.000000000,3.70000,0.000000000,5,Short,06/23/2025 00:00:00 -05:00,00:00:19.0001800
1059717356,MNQU5,06/23/2025 17:37:37 +01:00,06/23/2025 17:38:13 +01:00,21762.000000000,21793.000000000,0.74000,62.000000000,1,Long,06/23/2025 00:00:00 -05:00,00:00:36.7692950
1059717357,MNQU5,06/23/2025 17:37:46 +01:00,06/23/2025 17:38:13 +01:00,21770.750000000,21793.000000000,0.74000,44.500000000,1,Long,06/23/2025 00:00:00 -05:00,00:00:27.6628820
1059727326,MNQU5,06/23/2025 17:38:24 +01:00,06/23/2025 17:38:50 +01:00,21788.250000000,21807.000000000,0.74000,37.500000000,1,Long,06/23/2025 00:00:00 -05:00,00:00:26.5733050
1059758044,MNQU5,06/23/2025 17:39:29 +01:00,06/23/2025 17:41:11 +01:00,21809.500000000,21841.750000000,0.74000,64.500000000,1,Long,06/23/2025 00:00:00 -05:00,00:01:42.0636260
1059791629,MNQU5,06/23/2025 17:43:19 +01:00,06/23/2025 17:44:02 +01:00,21883.750000000,21884.000000000,0.74000,-0.500000000,1,Short,06/23/2025 00:00:00 -05:00,00:00:43.6032060
1059801694,MNQU5,06/23/2025 17:44:25 +01:00,06/23/2025 17:45:21 +01:00,21877.750000000,21908.250000000,0.74000,-61.000000000,1,Short,06/23/2025 00:00:00 -05:00,00:00:56.2297740
1059820456,MNQU5,06/23/2025 17:46:48 +01:00,06/23/2025 17:47:35 +01:00,21894.250000000,21894.250000000,0.74000,0.000000000,1,Short,06/23/2025 00:00:00 -05:00,00:00:47.6466630
1059852743,MNQU5,06/23/2025 17:48:43 +01:00,06/23/2025 17:51:07 +01:00,21855.500000000,21868.250000000,0.74000,25.500000000,1,Long,06/23/2025 00:00:00 -05:00,00:02:24.3442770
1059852745,MNQU5,06/23/2025 17:48:44 +01:00,06/23/2025 17:51:07 +01:00,21856.000000000,21868.250000000,0.74000,24.500000000,1,Long,06/23/2025 00:00:00 -05:00,00:02:23.0902350
1059870971,MNQU5,06/23/2025 17:51:22 +01:00,06/23/2025 17:53:33 +01:00,21874.000000000,21867.250000000,0.74000,-13.500000000,1,Long,06/23/2025 00:00:00 -05:00,00:02:10.6867950
1059870972,MNQU5,06/23/2025 17:52:46 +01:00,06/23/2025 17:53:33 +01:00,21850.250000000,21867.250000000,0.74000,34.000000000,1,Long,06/23/2025 00:00:00 -05:00,00:00:47.3961220
1059904122,MNQU5,06/23/2025 17:55:21 +01:00,06/23/2025 17:57:26 +01:00,21860.000000000,21849.500000000,0.74000,-21.000000000,1,Long,06/23/2025 00:00:00 -05:00,00:02:04.6896180
1059904123,MNQU5,06/23/2025 17:56:04 +01:00,06/23/2025 17:57:26 +01:00,21838.250000000,21849.500000000,0.74000,22.500000000,1,Long,06/23/2025 00:00:00 -05:00,00:01:21.7334490
1059930483,MNQU5,06/23/2025 17:58:04 +01:00,06/23/2025 18:01:09 +01:00,21863.000000000,21839.500000000,0.74000,-47.000000000,1,Long,06/23/2025 00:00:00 -05:00,00:03:05.1000780
1059930484,MNQU5,06/23/2025 18:00:09 +01:00,06/23/2025 18:01:09 +01:00,21839.000000000,21839.500000000,0.74000,1.000000000,1,Long,06/23/2025 00:00:00 -05:00,00:01:00.3562310
1059947945,MNQU5,06/23/2025 18:03:21 +01:00,06/23/2025 18:03:23 +01:00,21874.250000000,21882.000000000,0.74000,15.500000000,1,Long,06/23/2025 00:00:00 -05:00,00:00:01.7847100
1060113990,MNQU5,06/23/2025 18:03:34 +01:00,06/23/2025 18:28:58 +01:00,21889.000000000,22025.000000000,0.74000,-272.000000000,1,Short,06/23/2025 00:00:00 -05:00,00:25:24.8551530
1060166764,MNQU5,06/23/2025 18:37:28 +01:00,06/23/2025 18:37:30 +01:00,22064.250000000,22064.750000000,0.74000,1.000000000,1,Long,06/23/2025 00:00:00 -05:00,00:00:01.8884360
1060501065,MNQU5,06/23/2025 18:44:43 +01:00,06/23/2025 20:05:56 +01:00,22051.250000000,22051.750000000,0.74000,-1.000000000,1,Short,06/23/2025 00:00:00 -05:00,01:21:13.3583140
1060501066,MNQU5,06/23/2025 18:57:32 +01:00,06/23/2025 20:05:56 +01:00,22057.250000000,22051.750000000,0.74000,11.000000000,1,Short,06/23/2025 00:00:00 -05:00,01:08:24.0228740
1060501067,MNQU5,06/23/2025 19:52:45 +01:00,06/23/2025 20:05:56 +01:00,22030.500000000,22051.750000000,0.74000,-42.500000000,1,Short,06/23/2025 00:00:00 -05:00,00:13:11.1178150
1060501068,MNQU5,06/23/2025 19:53:11 +01:00,06/23/2025 20:05:56 +01:00,22025.750000000,22051.750000000,0.74000,-52.000000000,1,Short,06/23/2025 00:00:00 -05:00,00:12:45.3900010
1060542183,MNQU5,06/23/2025 20:18:12 +01:00,06/23/2025 20:18:38 +01:00,22027.000000000,22030.750000000,3.70000,37.500000000,5,Long,06/23/2025 00:00:00 -05:00,00:00:26.1597060
1060551217,MNQU5,06/23/2025 20:19:04 +01:00,06/23/2025 20:21:55 +01:00,22030.750000000,22031.000000000,3.70000,-2.500000000,5,Short,06/23/2025 00:00:00 -05:00,00:02:51.2874780
1060582431,MNQU5,06/23/2025 20:29:28 +01:00,06/23/2025 20:31:13 +01:00,22056.250000000,22055.500000000,0.74000,1.500000000,1,Short,06/23/2025 00:00:00 -05:00,00:01:45.6849520
1060582435,MNQU5,06/23/2025 20:29:55 +01:00,06/23/2025 20:31:13 +01:00,22055.500000000,22055.500000000,0.74000,0.000000000,1,Short,06/23/2025 00:00:00 -05:00,00:01:18.4375060
1062044282,MNQU5,06/24/2025 08:37:01 +01:00,06/24/2025 08:38:58 +01:00,22287.250000000,22316.750000000,0.74000,59.000000000,1,Long,06/24/2025 00:00:00 -05:00,00:01:57.1341980
1062266669,MNQU5,06/24/2025 10:26:15 +01:00,06/24/2025 11:28:02 +01:00,22324.000000000,22299.000000000,0.74000,50.000000000,1,Short,06/24/2025 00:00:00 -05:00,01:01:46.9077360
1062266671,MNQU5,06/24/2025 10:26:21 +01:00,06/24/2025 11:28:02 +01:00,22324.250000000,22299.000000000,0.74000,50.500000000,1,Short,06/24/2025 00:00:00 -05:00,01:01:40.7195620
1069394152,MNQU5,06/25/2025 18:56:39 +01:00,06/25/2025 18:58:32 +01:00,22411.500000000,22409.750000000,3.70000,17.500000000,5,Short,06/25/2025 00:00:00 -05:00,00:01:53.6137250
1069451886,MNQU5,06/25/2025 19:05:19 +01:00,06/25/2025 19:11:10 +01:00,22423.000000000,22422.000000000,2.22000,6.000000000,3,Short,06/25/2025 00:00:00 -05:00,00:05:50.9234920
